,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
828,834,2,0,0,0,7,4,2,0,0,0,-2700000000,0,0,0,3300000000,-600000000,0,0,0,0,2017-06-07,SL-156,18.8,2017,5475,-0.006999999999999999,10,25,0.52,0.525,-0.005,-0.005,36320,30918,17982,SL-156,-0.06242990650000001,-0.07000211049999999,up,down
829,835,2,6,0,0,11,2,0,0,0,0,15500000000,0,0,0,-15500000000,0,0,0,0,0,2017-05-31,SL-156,18.8191780822,2019,7279,0.003,10,25,0.52,0.515,0.005,-0.016,36320,30918,17982,SL-156,-0.0780875203,0.0068801889000000005,up,down
830,836,2,5,0,0,17,6,0,0,0,0,-9900000000,10000000000,0,0,1900000000,-2000000000,0,0,0,0,2017-05-26,SL-157,19.0849315068,2006,4580,-0.01,10,25,0.551,0.545,0.006,-0.005,36912,29978,14464,SL-157,-0.0726166667,0.005545268700000001,up,up
831,837,2,4,0,0,18,4,0,0,0,0,-16800000000,0,0,0,5200000000,11600000000,0,0,0,0,2017-05-19,SL-157,19.104109589,2011,6069,0.001,10,25,0.575,0.58,-0.005,0.01,36912,29978,14464,SL-157,-0.0801941748,-0.0001204151,up,down
832,838,2,6,0,0,11,6,0,0,0,0,-3300000000,1500000000,0,0,4500000000,-2700000000,0,0,0,0,2017-05-12,SL-157,19.1232876712,2013,3930,0.003,10,25,0.575,0.57,0.005,0.01,36912,29978,14234,SL-157,-0.08814658800000001,0.0042308564,up,down
837,843,2,2,0,0,20,13,0,0,0,0,6200000000,0,0,0,4700000000,-10900000000,0,0,0,0,2017-06-07,SL-157,19.052054794500002,2017,5475,-0.006999999999999999,10,25,0.545,0.55,-0.005,-0.005,36912,29978,14464,SL-157,-0.06833333330000001,-0.0702192588,up,down
838,844,2,2,0,0,20,13,0,0,0,0,6200000000,0,0,0,4700000000,-10900000000,0,0,0,0,2017-06-07,SL-157,19.052054794500002,2017,5475,-0.006999999999999999,10,25,0.545,0.55,-0.005,-0.005,36912,29978,14464,SL-157,-0.06833333330000001,-0.0702192588,up,down
840,846,2,6,0,0,7,2,0,0,0,0,1500000000,-500000000,0,0,-1000000000,0,0,0,0,0,2017-05-26,SL-158,19.3369863014,2006,4580,-0.01,10,25,0.551,0.545,0.006,-0.005,36976,29868,8175,SL-158,-0.0589495661,0.0019034198,up,down
841,847,3,7,0,0,7,5,0,0,0,0,18800000000,-18800000000,0,0,-1000000000,1000000000,0,0,0,0,2017-05-19,SL-158,19.3561643836,2011,6069,0.001,10,25,0.575,0.58,-0.005,0.01,36976,29868,8175,SL-158,-0.0568966008,0.0075190742000000015,up,up
847,853,2,3,0,0,18,12,6,0,0,0,-39700000000,40200000000,0,0,11100000000,-15900000000,4300000000,0,0,0,2017-06-07,SL-158,19.304109589,2017,5475,-0.006999999999999999,10,25,0.545,0.55,-0.005,-0.005,36976,29868,8175,SL-158,-0.06446935720000001,0.0054249308999999996,up,down
848,854,3,6,0,0,8,3,0,0,0,0,-4800000000,11500000000,0,0,-700000000,-6000000000,0,0,0,0,2017-05-31,SL-158,19.3232876712,2019,7279,0.003,10,25,0.545,0.536,0.009000000000000001,-0.02,36976,29868,8175,SL-158,-0.0713733667,0.009395503,up,up
849,855,4,4,1,0,11,7,0,0,0,0,130000000000,-6000000000,-127800000000,0,3300000000,500000000,0,0,0,0,2017-05-26,SL-159,19.5863013699,2006,4580,-0.01,10,25,0.561,0.555,0.006,-0.005,37182,29768,5554,SL-159,-0.0831142857,-0.05692464570000001,up,down
850,856,85,3,0,0,14,6,2,0,0,0,9900000000,-4400000000,0,0,-5000000000,-5600000000,5100000000,0,0,0,2017-05-19,SL-159,19.6054794521,2011,6069,0.001,10,25,0.585,0.59,-0.005,0.01,37182,29768,5554,SL-159,-0.0813968642,-0.04947366190000001,up,up
851,857,44,2,0,0,10,9,2,0,0,0,11000000000,0,0,0,13700000000,-14700000000,-10000000000,0,0,0,2017-05-12,SL-159,19.6246575342,2013,3930,0.003,10,25,0.585,0.58,0.005,0.01,37182,29768,5554,SL-159,-0.0810516605,-0.07320650719999999,up,down
858,864,61,5,0,0,14,24,3,0,0,0,-20800000000,18700000000,0,0,5700000000,3000000000,-6600000000,0,0,0,2017-05-31,SL-159,19.5726027397,2019,7279,0.003,10,25,0.555,0.546,0.009000000000000001,-0.019,37182,29768,5554,SL-159,-0.0751452599,-0.07500795099999999,up,down
860,866,2,1,0,0,50,42,5,0,0,0,12800000000,-13000000000,0,0,3000000000,8700000000,-11500000000,0,0,0,2017-05-19,SL-160,19.8520547945,2011,6069,0.001,10,25,0.59,0.595,-0.005,0.01,11977,9938,4368,SL-160,-0.088621983,-0.0302207615,up,down
866,872,19,4,0,1,62,63,0,0,0,0,15300000000,-1000000000,0,-5000000000,-11000000000,1700000000,0,0,0,0,2017-06-07,SL-160,19.8,2017,5475,-0.006999999999999999,10,25,0.56,0.565,-0.005,-0.005,11977,9938,5490,SL-160,-0.0996146953,-0.0013331797,up,up
867,873,19,4,0,1,62,63,0,0,0,0,15300000000,-1000000000,0,-5000000000,-11000000000,1700000000,0,0,0,0,2017-06-07,SL-160,19.8,2017,5475,-0.006999999999999999,10,25,0.56,0.565,-0.005,-0.005,11977,9938,5490,SL-160,-0.0996146953,-0.0013331797,up,up
868,874,55,3,0,0,59,43,0,1,0,0,-35200000000,28000000000,0,0,22700000000,-21500000000,0,6000000000,0,0,2017-05-31,SL-160,19.8191780822,2019,7279,0.003,10,25,0.56,0.551,0.009000000000000001,-0.019,11977,9938,5490,SL-160,-0.08266169150000001,-0.075270768,up,down
870,876,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,SL-95,10.095890411000001,2011,6069,0.001,10,25,0.045,0.05,-0.005,0.005,16709,14575,8088,SL-95,-0.09,0.0088890501,up,down
879,885,5,0,0,0,0,0,1,0,0,0,100000000,0,0,0,0,0,-100000000,0,0,0,2017-05-19,SL-96,10.095890411000001,2011,6069,0.001,10,25,0.045,0.05,-0.005,0.005,8317,7340,2255,SL-96,-0.10505952380000001,0.0034942259999999996,up,down
884,891,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,SL-96,10.038356164400001,2009,4992,-0.017,10,25,0.035,0.035,0.0,-0.005,8317,7340,2823,SL-96,-0.1,0.0099667848,up,down
912,920,2,2,0,0,1,0,0,0,0,0,0,-500000000,0,0,500000000,0,0,0,0,0,2017-05-26,30Y-37,25.339726027399998,1003,2812,-0.01,25,-1,0.645,0.64,0.005,-0.005,30171,25645,1193,30Y-37,-0.08,0.01,up,up
924,932,2,3,0,0,2,4,5,0,0,0,40300000000,-39800000000,0,0,0,-500000000,0,0,0,0,2017-05-12,30Y-38,25.8739726027,1002,3108,0.009000000000000001,25,-1,0.675,0.669,0.006,0.013999999999999999,19113,16501,3223,30Y-38,-0.04,-0.08527167349999999,up,down
931,939,3,1,0,0,0,0,0,0,0,0,39900000000,-39900000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-38,25.821917808200002,1003,3253,0.002,25,-1,0.659,0.65,0.009000000000000001,-0.02,19113,16501,3223,30Y-38,-0.0801204819,0.0047565543,up,down
932,940,2,0,0,0,1,0,0,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,2017-05-26,30Y-39,26.0876712329,1003,2812,-0.01,25,-1,0.66,0.655,0.005,-0.005,18788,15562,4837,30Y-39,0.0,0.01,up,up
937,946,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-39,26.0493150685,1007,2811,-0.004,25,-1,0.64,0.65,-0.01,-0.005,18788,15562,4837,30Y-39,0.0,0.01,up,stay
961,970,1,0,1,0,1,4,0,0,0,0,33500000000,0,-33400000000,0,-100000000,0,0,0,0,0,2017-05-19,30Y-42,26.8575342466,1005,4115,-0.006999999999999999,25,-1,0.705,0.71,-0.005,0.01,20365,17373,5372,30Y-42,-0.06749230769999999,-0.0667184203,up,up
969,978,2,0,0,0,0,0,1,0,0,0,-500000000,0,0,0,0,0,500000000,0,0,0,2017-05-31,30Y-42,26.8246575342,1003,3253,0.002,25,-1,0.684,0.675,0.009000000000000001,-0.02,20365,17373,5372,30Y-42,-0.08,0.0097131904,up,down
972,981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,30Y-43,27.128767123299998,1002,3108,0.009000000000000001,25,-1,0.7,0.7,0.0,0.01,21252,18394,9163,30Y-43,-0.08,-0.085,up,down
980,989,2,1,0,0,0,0,0,0,0,0,-6200000000,6200000000,0,0,0,0,0,0,0,0,2017-05-19,30Y-44,27.3616438356,1005,4115,-0.006999999999999999,25,-1,0.715,0.72,-0.005,0.01,20935,18354,7590,30Y-44,-0.065,0.01,up,up
981,990,2,1,0,0,1,1,0,0,0,0,-2600000000,2600000000,0,0,100000000,-100000000,0,0,0,0,2017-05-12,30Y-44,27.380821917800002,1002,3108,0.009000000000000001,25,-1,0.705,0.705,0.0,0.01,20935,18354,7590,30Y-44,-0.08,0.01,up,stay
986,995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-44,27.3095890411,1003,2379,-0.004,25,-1,0.69,0.7,-0.01,-0.005,20935,18354,7590,30Y-44,-0.075,0.0042232369,up,down
987,996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-44,27.3095890411,1003,2379,-0.004,25,-1,0.69,0.7,-0.01,-0.005,20935,18354,7590,30Y-44,-0.075,0.0042232369,up,down
988,997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-44,27.3287671233,1003,3253,0.002,25,-1,0.6940000000000001,0.685,0.009000000000000001,-0.02,20935,18354,7590,30Y-44,-0.08,-0.011000000000000001,up,down
989,998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-45,27.591780821900002,1003,2812,-0.01,25,-1,0.71,0.705,0.005,-0.005,22809,18373,14100,30Y-45,-0.08,0.009943351999999999,up,down
997,1006,4,1,0,0,2,0,0,0,0,0,-700000000,700000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-45,27.578082191799997,1003,3253,0.002,25,-1,0.7090000000000001,0.7,0.009000000000000001,-0.02,22809,18373,14100,30Y-45,-0.0859375,-0.07501768,up,down
998,1007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-46,27.8383561644,1003,2812,-0.01,25,-1,0.715,0.71,0.005,-0.005,26328,21011,13195,30Y-46,-0.08029411759999999,0.0099199393,up,up
1006,1015,2,1,0,0,2,2,0,0,0,0,-800000000,800000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-46,27.8246575342,1003,3253,0.002,25,-1,0.7140000000000001,0.705,0.009000000000000001,-0.02,26328,21011,13195,30Y-46,-0.08,0.0094706994,up,down
