,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
538,543,30,1,0,0,2,0,0,0,0,0,10900000000,-10900000000,0,0,0,0,0,0,0,0,2017-06-07,SL-126,13.7945205479,2017,5475,-0.006999999999999999,10,25,0.21,0.215,-0.005,-0.005,11104,10025,1142,SL-126,-0.085,0.0091203739,down,up
539,544,30,1,0,0,2,0,0,0,0,0,10900000000,-10900000000,0,0,0,0,0,0,0,0,2017-06-07,SL-126,13.7945205479,2017,5475,-0.006999999999999999,10,25,0.21,0.215,-0.005,-0.005,11104,10025,1142,SL-126,-0.085,0.0091203739,down,up
541,546,8,1,0,0,0,0,0,0,0,0,10000000000,-10000000000,0,0,0,0,0,0,0,0,2017-05-26,SL-127,13.8273972603,2006,4580,-0.01,10,25,0.22,0.215,0.005,-0.005,11117,10007,1576,SL-127,-0.095,0.0096696642,stay,up
542,547,2,0,0,0,1,4,8,0,0,0,-100000000,0,0,0,100000000,0,0,0,0,0,2017-05-19,SL-127,13.8465753425,2011,6069,0.001,10,25,0.23,0.235,-0.005,0.005,11117,10007,1576,SL-127,-0.11,0.0099272661,stay,up
543,548,5,1,0,0,0,2,4,0,0,0,1700000000,-1000000000,0,0,0,-700000000,0,0,0,0,2017-05-12,SL-127,13.865753424700001,2013,3930,0.003,10,25,0.23,0.225,0.005,0.01,11117,10007,1576,SL-127,-0.09,0.01,stay,up
551,556,6,3,1,0,0,2,0,0,0,0,-22400000000,-30500000000,58900000000,0,0,-6000000000,0,0,0,0,2017-05-26,SL-128,14.0794520548,2006,4580,-0.01,10,25,0.23,0.225,0.005,-0.005,22063,20202,3232,SL-128,-0.08055555560000001,0.008638606600000001,down,up
559,564,6,1,0,0,5,1,0,0,0,0,36800000000,600000000,0,0,-38900000000,1500000000,0,0,0,0,2017-05-31,SL-128,14.0657534247,2019,7279,0.003,10,25,0.225,0.22,0.005,-0.01,22063,20202,4263,SL-128,-0.085,0.0098088666,stay,up
566,571,9,1,0,0,0,2,0,0,0,0,-25500000000,25500000000,0,0,0,0,0,0,0,0,2017-06-09,SL-129,14.0410958904,2009,4992,-0.017,10,25,0.21600000000000003,0.22,-0.004,-0.005,12499,10044,2259,SL-129,-0.08533333330000001,0.0099905245,down,up
570,575,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-130,14.3315068493,2006,4580,-0.01,10,25,0.245,0.24,0.005,-0.005,23624,20045,3730,SL-130,-0.08,0.01,down,up
576,582,48,1,0,0,5,1,0,0,0,0,-2500000000,3000000000,0,0,500000000,-1000000000,0,0,0,0,2017-06-07,SL-130,14.298630137,2017,5475,-0.006999999999999999,10,25,0.235,0.24,-0.005,-0.005,23624,20045,3760,SL-130,-0.055,0.01,up,up
577,583,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-130,14.317808219200002,2019,7279,0.003,10,25,0.235,0.231,0.004,-0.013999999999999999,23624,20045,3760,SL-130,-0.075,0.01,up,up
588,594,2,2,0,0,12,9,2,0,0,0,-1500000000,0,0,0,3000000000,500000000,-2000000000,0,0,0,2017-05-19,SL-132,14.6,2011,6069,0.001,10,25,0.27,0.275,-0.005,0.005,10993,10080,2200,SL-132,-0.05888888890000001,0.009716183199999999,up,up
596,602,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-132,14.5671232877,2019,7279,0.003,10,25,0.25,0.245,0.005,-0.015,10993,10080,2200,SL-132,-0.11,0.01,stay,up
598,604,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,SL-133,14.6,2011,6069,0.001,10,25,0.27,0.275,-0.005,0.005,22011,20073,2592,SL-133,-0.11,0.0099758254,stay,up
599,605,6,1,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,0,0,0,0,2017-05-12,SL-133,14.6191780822,2013,3930,0.003,10,25,0.27,0.265,0.005,0.01,22011,20073,2592,SL-133,-0.085,0.01,stay,up
603,609,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,2017-06-09,SL-133,14.542465753399998,2009,4992,-0.017,10,25,0.24,0.245,-0.005,-0.005,22011,20073,2592,SL-133,-0.09,0.0099897604,down,up
604,610,5,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,2017-06-07,SL-133,14.5479452055,2017,5475,-0.006999999999999999,10,25,0.25,0.255,-0.005,-0.005,22011,20073,2592,SL-133,-0.085,0.0099241189,stay,up
613,619,8,0,0,0,3,0,0,0,0,0,300000000,0,0,0,-300000000,0,0,0,0,0,2017-06-07,SL-134,14.797260274000001,2017,5475,-0.006999999999999999,10,25,0.26,0.265,-0.005,-0.005,11263,9997,1312,SL-134,-0.07,0.0098932969,stay,up
614,620,8,0,0,0,3,0,0,0,0,0,300000000,0,0,0,-300000000,0,0,0,0,0,2017-06-07,SL-134,14.797260274000001,2017,5475,-0.006999999999999999,10,25,0.26,0.265,-0.005,-0.005,11263,9997,1312,SL-134,-0.07,0.0098932969,stay,up
615,621,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-134,14.816438356199999,2019,7279,0.003,10,25,0.26,0.255,0.005,-0.015,11263,9997,1312,SL-134,-0.1,0.0097020748,down,up
618,624,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1900000000,-1900000000,0,0,0,2017-05-12,SL-135,14.868493150699999,2013,3930,0.003,10,25,0.285,0.28,0.005,0.011000000000000001,11990,10906,2722,SL-135,-0.1,0.009885337,up,up
622,628,2,2,0,0,5,3,3,0,0,0,-3100000000,0,0,0,0,4500000000,-1400000000,0,0,0,2017-06-09,SL-135,14.7917808219,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11990,10906,2722,SL-135,-0.065,0.009881209699999999,down,up
623,629,2,0,0,0,7,3,3,0,0,0,3400000000,0,0,0,-2700000000,-300000000,-400000000,0,0,0,2017-06-07,SL-135,14.797260274000001,2017,5475,-0.006999999999999999,10,25,0.265,0.27,-0.005,-0.005,11990,10906,2722,SL-135,-0.0652763279,0.009677957,up,up
644,650,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,SL-137,15.0684931507,2019,7279,0.003,10,25,0.275,0.27,0.005,-0.015,12659,10982,3332,SL-137,-0.07,0.01,up,up
654,660,4,1,0,0,8,3,0,0,0,0,-4500000000,-400000000,0,0,4900000000,0,0,0,0,0,2017-05-26,SL-139,15.082191780799999,2006,4580,-0.01,10,25,0.285,0.28,0.005,-0.005,11997,10941,4977,SL-139,-0.0152380952,0.0095615177,up,up
655,661,2,0,0,0,5,7,5,0,0,0,-2200000000,0,0,0,0,2200000000,0,0,0,0,2017-05-19,SL-139,15.101369863,2011,6069,0.001,10,25,0.299,0.304,-0.005,0.005,11997,10941,4977,SL-139,-0.12,0.009785852,stay,up
656,662,2,1,0,0,3,4,3,0,0,0,500000000,500000000,0,0,500000000,-1500000000,0,0,0,0,2017-05-12,SL-139,15.1205479452,2013,3930,0.003,10,25,0.3,0.295,0.005,0.011000000000000001,11997,10941,4977,SL-139,-0.0174074074,0.00975784,up,up
660,666,3,0,0,0,13,4,0,0,0,0,3300000000,0,0,0,-4100000000,800000000,0,0,0,0,2017-06-09,SL-139,15.0438356164,2009,4992,-0.017,10,25,0.265,0.27,-0.005,-0.005,11997,10941,5070,SL-139,-0.0270212766,0.0053159714,up,up
664,670,5,4,0,0,7,5,0,0,0,0,-500000000,500000000,0,0,0,0,0,0,0,0,2017-05-26,SL-140,15.3342465753,2006,4580,-0.01,10,25,0.295,0.29,0.005,-0.005,38089,32913,7136,SL-140,-0.08,0.0093366483,up,up
666,672,2,0,0,0,5,3,0,0,0,0,0,0,0,0,-500000000,500000000,0,0,0,0,2017-05-12,SL-140,15.3726027397,2013,3930,0.003,10,25,0.31,0.305,0.005,0.01,38089,32913,7136,SL-140,-0.095,0.009825291199999999,down,up
671,677,2,1,0,0,2,0,0,0,0,0,200000000,-1000000000,0,0,800000000,0,0,0,0,0,2017-06-07,SL-140,15.301369863,2017,5475,-0.006999999999999999,10,25,0.29,0.295,-0.005,-0.005,38089,32913,7222,SL-140,-0.0836363636,0.0078095238,up,up
672,678,2,1,0,0,2,0,0,0,0,0,200000000,-1000000000,0,0,800000000,0,0,0,0,0,2017-06-07,SL-140,15.301369863,2017,5475,-0.006999999999999999,10,25,0.29,0.295,-0.005,-0.005,38089,32913,7222,SL-140,-0.0836363636,0.0078095238,up,up
673,679,7,2,1,0,3,1,0,0,0,0,-700000000,-2400000000,3500000000,0,100000000,-500000000,0,0,0,0,2017-05-31,SL-140,15.3205479452,2019,7279,0.003,10,25,0.29,0.285,0.005,-0.015,38089,32913,7222,SL-140,-0.09,0.009949225,stay,up
681,687,2,3,0,0,6,1,1,0,0,0,13300000000,-14900000000,0,0,2600000000,-2000000000,1000000000,0,0,0,2017-06-07,SL-141,15.550684931500001,2017,5475,-0.006999999999999999,10,25,0.3,0.305,-0.005,-0.005,25646,22039,3069,SL-141,-0.060534759400000006,0.0099629599,up,up
683,689,5,2,0,0,1,0,2,0,0,0,2300000000,-1400000000,0,0,-900000000,0,0,0,0,0,2017-05-26,SL-142,15.583561643800001,2006,4580,-0.01,10,25,0.305,0.3,0.005,-0.005,12752,11002,3198,SL-142,-0.012241379299999999,0.0099543429,up,up
690,696,2,0,0,0,0,6,9,0,0,0,8500000000,0,0,0,0,-8500000000,0,0,0,0,2017-06-07,SL-142,15.550684931500001,2017,5475,-0.006999999999999999,10,25,0.3,0.305,-0.005,-0.005,12752,11002,3198,SL-142,-0.0648717949,0.0092156863,up,up
691,697,2,0,0,0,0,6,9,0,0,0,8500000000,0,0,0,0,-8500000000,0,0,0,0,2017-06-07,SL-142,15.550684931500001,2017,5475,-0.006999999999999999,10,25,0.3,0.305,-0.005,-0.005,12752,11002,3198,SL-142,-0.0648717949,0.0092156863,up,up
693,699,4,1,0,0,1,0,0,0,0,0,-3300000000,-1000000000,0,0,4300000000,0,0,0,0,0,2017-05-26,SL-143,15.830136986300001,2006,4580,-0.01,10,25,0.32,0.315,0.005,-0.005,25303,21894,8646,SL-143,-0.055,0.0098716303,up,up
694,700,2,2,0,0,2,1,0,0,0,0,-4200000000,6100000000,0,0,-6900000000,5000000000,0,0,0,0,2017-05-19,SL-143,15.8493150685,2011,6069,0.001,10,25,0.335,0.34,-0.005,0.005,25303,21894,8646,SL-143,-0.1,0.01,up,up
695,701,2,0,0,0,2,0,0,0,0,0,800000000,0,0,0,-800000000,0,0,0,0,0,2017-05-12,SL-143,15.868493150699999,2013,3930,0.003,10,25,0.34,0.335,0.005,0.01,25303,21894,8646,SL-143,-0.0902890173,0.0086881188,up,up
699,705,2,1,0,0,3,3,1,0,0,0,5000000000,-1000000000,0,0,500000000,-3500000000,-1000000000,0,0,0,2017-06-09,SL-143,15.7917808219,2009,4992,-0.017,10,25,0.305,0.31,-0.005,-0.005,25303,21894,8680,SL-143,-0.08,0.01,stay,up
700,706,5,0,0,2,5,4,2,0,0,0,5500000000,0,0,-700000000,-1300000000,-3500000000,0,0,0,0,2017-06-07,SL-143,15.797260274000001,2017,5475,-0.006999999999999999,10,25,0.315,0.32,-0.005,-0.005,25303,21894,8680,SL-143,-0.08,0.009891330600000001,up,up
701,707,5,0,0,2,5,4,2,0,0,0,5500000000,0,0,-700000000,-1300000000,-3500000000,0,0,0,0,2017-06-07,SL-143,15.797260274000001,2017,5475,-0.006999999999999999,10,25,0.315,0.32,-0.005,-0.005,25303,21894,8680,SL-143,-0.08,0.009891330600000001,up,up
703,709,5,2,0,0,0,0,0,0,0,0,-9400000000,9400000000,0,0,0,0,0,0,0,0,2017-05-26,SL-144,15.830136986300001,2006,4580,-0.01,10,25,0.325,0.32,0.005,-0.005,13305,10977,2513,SL-144,-0.11,0.01,stay,up
704,710,2,2,0,0,0,0,0,0,0,0,6800000000,-6800000000,0,0,0,0,0,0,0,0,2017-05-19,SL-144,15.8493150685,2011,6069,0.001,10,25,0.34,0.345,-0.005,0.005,13305,10977,2513,SL-144,-0.0608854028,0.009958033,up,up
705,711,2,1,0,0,1,5,5,0,0,0,-7800000000,7700000000,0,0,500000000,-400000000,0,0,0,0,2017-05-12,SL-144,15.868493150699999,2013,3930,0.003,10,25,0.345,0.34,0.005,0.01,13305,10977,2513,SL-144,-0.09,0.01,up,up
709,715,2,2,0,0,2,2,0,0,0,0,-1900000000,1500000000,0,0,400000000,0,0,0,0,0,2017-06-09,SL-144,15.7917808219,2009,4992,-0.017,10,25,0.31,0.315,-0.005,-0.005,13305,10977,2513,SL-144,-0.06510378060000001,0.01,down,up
710,716,9,0,0,0,1,4,2,0,0,0,8200000000,0,0,0,500000000,-5500000000,-3200000000,0,0,0,2017-06-07,SL-144,15.797260274000001,2017,5475,-0.006999999999999999,10,25,0.32,0.325,-0.005,-0.005,13305,10977,2513,SL-144,-0.065,0.01,up,up
711,717,9,0,0,0,1,4,2,0,0,0,8200000000,0,0,0,500000000,-5500000000,-3200000000,0,0,0,2017-06-07,SL-144,15.797260274000001,2017,5475,-0.006999999999999999,10,25,0.32,0.325,-0.005,-0.005,13305,10977,2513,SL-144,-0.065,0.01,up,up
713,719,7,3,0,0,7,3,0,0,0,0,-6600000000,600000000,0,0,0,6000000000,0,0,0,0,2017-05-26,SL-145,16.0821917808,2006,4580,-0.01,10,25,0.335,0.33,0.005,-0.005,39442,32896,15920,SL-145,-0.08375,0.0098584572,up,up
714,720,9,1,0,0,0,0,0,0,0,0,-3500000000,3500000000,0,0,0,0,0,0,0,0,2017-05-19,SL-145,16.101369863,2011,6069,0.001,10,25,0.35,0.355,-0.005,0.005,39442,32896,15920,SL-145,-0.0752631579,0.0097313924,up,up
720,726,6,0,0,1,11,5,0,0,0,0,-3800000000,0,0,1000000000,3800000000,-1000000000,0,0,0,0,2017-06-07,SL-145,16.0493150685,2017,5475,-0.006999999999999999,10,25,0.325,0.33,-0.005,-0.006,39442,32896,15920,SL-145,-0.0784920635,0.0096077788,stay,up
722,728,10,3,0,0,3,1,0,0,0,0,-900000000,800000000,0,0,-400000000,500000000,0,0,0,0,2017-05-26,SL-146,16.3342465753,2006,4580,-0.01,10,25,0.35,0.345,0.005,-0.005,37907,32823,17231,SL-146,-0.0573960217,0.009975521800000001,up,up
723,729,10,4,0,0,3,2,0,0,0,0,300000000,700000000,0,0,-1000000000,0,0,0,0,0,2017-05-19,SL-146,16.3534246575,2011,6069,0.001,10,25,0.365,0.37,-0.005,0.005,37907,32823,17231,SL-146,-0.09,-0.0800408831,stay,up
732,738,5,0,0,0,11,4,0,0,0,0,3500000000,0,0,0,-2000000000,-1500000000,0,0,0,0,2017-05-26,SL-147,16.5835616438,2006,4580,-0.01,10,25,0.365,0.36,0.005,-0.005,38895,32849,22345,SL-147,-0.013333333300000002,0.0097951131,up,up
733,739,2,0,0,0,10,0,0,0,0,0,3500000000,0,0,0,-3500000000,0,0,0,0,0,2017-05-19,SL-147,16.602739726,2011,6069,0.001,10,25,0.38,0.385,-0.005,0.005,38895,32849,22345,SL-147,-0.09,0.0092943252,up,up
734,740,2,5,0,0,6,3,5,0,0,0,3300000000,2500000000,0,0,-4200000000,-1600000000,0,0,0,0,2017-05-12,SL-147,16.6219178082,2013,3930,0.003,10,25,0.385,0.38,0.005,0.01,38895,32849,22345,SL-147,-0.01,0.0099742912,up,up
742,748,4,7,1,0,5,3,0,0,0,0,-47300000000,6400000000,42400000000,0,-1000000000,-500000000,0,0,0,0,2017-05-26,SL-148,16.8301369863,2006,4580,-0.01,10,25,0.38,0.375,0.005,-0.005,37440,32897,17385,SL-148,-0.0712318841,0.0082402913,up,up
743,749,19,7,0,0,0,0,0,0,0,0,-2700000000,2700000000,0,0,0,0,0,0,0,0,2017-05-19,SL-148,16.849315068499997,2011,6069,0.001,10,25,0.395,0.4,-0.005,0.005,37440,32897,17385,SL-148,-0.0660416667,-0.075,up,up
749,755,2,2,0,0,6,2,0,0,0,0,-200000000,0,0,0,200000000,0,0,0,0,0,2017-06-07,SL-148,16.797260274,2017,5475,-0.006999999999999999,10,25,0.37,0.375,-0.005,-0.006,37440,32897,17385,SL-148,-0.07,0.0091413703,down,up
752,758,31,3,0,0,1,4,2,0,0,0,12600000000,-12200000000,0,0,-400000000,0,0,0,0,0,2017-05-19,SL-149,17.101369863,2011,6069,0.001,10,25,0.41,0.415,-0.005,0.005,40400,32734,16932,SL-149,-0.0594055944,-0.0800853737,up,up
767,773,2,0,0,0,3,3,0,0,0,0,-1100000000,0,0,0,1600000000,-500000000,0,0,0,0,2017-06-09,SL-150,17.295890411,2009,4992,-0.017,10,25,0.39,0.395,-0.005,-0.005,38530,32797,13151,SL-150,-0.085,0.009946104499999999,down,up
771,777,6,3,0,0,4,3,0,0,0,0,7100000000,-7000000000,0,0,-400000000,300000000,0,0,0,0,2017-05-26,SL-151,17.5835616438,2006,4580,-0.01,10,25,0.431,0.425,0.006,-0.005,39555,32982,19568,SL-151,-0.09447774269999999,0.01,stay,up
772,778,9,1,0,0,7,6,3,0,0,0,1800000000,-1900000000,0,0,5100000000,-3800000000,-1200000000,0,0,0,2017-05-19,SL-151,17.602739726,2011,6069,0.001,10,25,0.449,0.45399999999999996,-0.005,0.009000000000000001,39555,32982,19568,SL-151,-0.0714326648,-0.07049423390000001,up,up
781,787,37,2,0,0,8,5,0,0,0,0,900000000,1000000000,0,0,-4400000000,2500000000,0,0,0,0,2017-05-19,SL-152,17.849315068499997,2011,6069,0.001,10,25,0.46,0.465,-0.005,0.005,39639,32761,17596,SL-152,-0.1,-0.07986007980000001,up,up
787,793,3,0,0,0,8,2,0,0,0,0,-6000000000,0,0,0,4500000000,1500000000,0,0,0,0,2017-06-07,SL-152,17.797260274,2017,5475,-0.006999999999999999,10,25,0.435,0.44,-0.005,-0.005,39639,32761,17596,SL-152,-0.056428571399999995,0.0098988551,up,up
788,794,3,0,0,0,8,2,0,0,0,0,-6000000000,0,0,0,4500000000,1500000000,0,0,0,0,2017-06-07,SL-152,17.797260274,2017,5475,-0.006999999999999999,10,25,0.435,0.44,-0.005,-0.005,39639,32761,17596,SL-152,-0.056428571399999995,0.0098988551,up,up
792,798,2,6,0,0,3,2,5,0,0,0,6800000000,0,0,0,-3300000000,-2500000000,-1000000000,0,0,0,2017-05-12,SL-153,18.1205479452,2013,3930,0.003,10,25,0.475,0.47,0.005,0.01,39123,32696,21323,SL-153,-0.08889975550000001,0.0051270519,up,up
797,803,2,2,0,0,2,1,1,0,0,0,-22300000000,22300000000,0,0,0,100000000,-100000000,0,0,0,2017-06-07,SL-153,18.0493150685,2017,5475,-0.006999999999999999,10,25,0.445,0.45,-0.005,-0.005,39123,32696,21323,SL-153,-0.06500172500000001,0.0080088717,up,up
798,804,2,2,0,0,2,1,1,0,0,0,-22300000000,22300000000,0,0,0,100000000,-100000000,0,0,0,2017-06-07,SL-153,18.0493150685,2017,5475,-0.006999999999999999,10,25,0.445,0.45,-0.005,-0.005,39123,32696,21323,SL-153,-0.06500172500000001,0.0080088717,up,up
799,805,22,5,0,0,8,5,1,0,0,0,-1600000000,1100000000,0,0,-3100000000,3100000000,500000000,0,0,0,2017-05-31,SL-153,18.0684931507,2019,7279,0.003,10,25,0.445,0.44,0.005,-0.016,39123,32696,21323,SL-153,-0.07,0.0098382979,up,up
801,807,2,2,0,0,7,2,0,0,0,0,-500000000,0,0,0,7000000000,-6500000000,0,0,0,0,2017-05-19,SL-154,18.3534246575,2011,6069,0.001,10,25,0.49,0.495,-0.005,0.01,37666,32859,19028,SL-154,-0.09,0.0074134451,up,up
806,812,3,1,0,1,7,5,0,0,0,0,-1500000000,-4000000000,0,5000000000,-300000000,800000000,0,0,0,0,2017-06-09,SL-154,18.295890411,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,37666,32859,19317,SL-154,-0.085,0.008691788,down,up
809,815,2,3,0,0,10,2,0,0,0,0,-2100000000,1000000000,0,0,4600000000,-3500000000,0,0,0,0,2017-05-31,SL-154,18.3205479452,2019,7279,0.003,10,25,0.46,0.456,0.004,-0.019,37666,32859,19028,SL-154,-0.0736966825,0.0089301625,up,up
811,817,3,2,0,0,7,6,2,0,0,0,5800000000,0,0,0,1500000000,-8500000000,1200000000,0,0,0,2017-05-19,SL-155,18.602739726,2011,6069,0.001,10,25,0.51,0.515,-0.005,0.01,40742,32756,14790,SL-155,-0.09,0.0098110377,up,up
812,818,2,2,0,0,8,9,2,0,0,0,-3200000000,0,0,0,4400000000,-3000000000,1800000000,0,0,0,2017-05-12,SL-155,18.6219178082,2013,3930,0.003,10,25,0.51,0.505,0.005,0.01,40742,32756,14457,SL-155,-0.0915789474,0.0097927854,down,up
830,836,2,5,0,0,17,6,0,0,0,0,-9900000000,10000000000,0,0,1900000000,-2000000000,0,0,0,0,2017-05-26,SL-157,19.0849315068,2006,4580,-0.01,10,25,0.551,0.545,0.006,-0.005,36912,29978,14464,SL-157,-0.0726166667,0.005545268700000001,up,up
839,845,3,3,0,0,21,15,3,0,0,0,3000000000,-800000000,0,0,3000000000,-2300000000,-2900000000,0,0,0,2017-05-31,SL-157,19.0712328767,2019,7279,0.003,10,25,0.545,0.54,0.005,-0.016,36912,29978,14464,SL-157,-0.1035460993,0.0086088229,down,up
841,847,3,7,0,0,7,5,0,0,0,0,18800000000,-18800000000,0,0,-1000000000,1000000000,0,0,0,0,2017-05-19,SL-158,19.3561643836,2011,6069,0.001,10,25,0.575,0.58,-0.005,0.01,36976,29868,8175,SL-158,-0.0568966008,0.0075190742000000015,up,up
842,848,2,7,0,0,7,2,0,0,0,0,-24600000000,29400000000,0,0,-4800000000,0,0,0,0,0,2017-05-12,SL-158,19.3753424658,2013,3930,0.003,10,25,0.575,0.57,0.005,0.01,36976,29868,7962,SL-158,-0.08208791210000001,0.0093139228,down,up
848,854,3,6,0,0,8,3,0,0,0,0,-4800000000,11500000000,0,0,-700000000,-6000000000,0,0,0,0,2017-05-31,SL-158,19.3232876712,2019,7279,0.003,10,25,0.545,0.536,0.009000000000000001,-0.02,36976,29868,8175,SL-158,-0.0713733667,0.009395503,up,up
850,856,85,3,0,0,14,6,2,0,0,0,9900000000,-4400000000,0,0,-5000000000,-5600000000,5100000000,0,0,0,2017-05-19,SL-159,19.6054794521,2011,6069,0.001,10,25,0.585,0.59,-0.005,0.01,37182,29768,5554,SL-159,-0.0813968642,-0.04947366190000001,up,up
866,872,19,4,0,1,62,63,0,0,0,0,15300000000,-1000000000,0,-5000000000,-11000000000,1700000000,0,0,0,0,2017-06-07,SL-160,19.8,2017,5475,-0.006999999999999999,10,25,0.56,0.565,-0.005,-0.005,11977,9938,5490,SL-160,-0.0996146953,-0.0013331797,up,up
867,873,19,4,0,1,62,63,0,0,0,0,15300000000,-1000000000,0,-5000000000,-11000000000,1700000000,0,0,0,0,2017-06-07,SL-160,19.8,2017,5475,-0.006999999999999999,10,25,0.56,0.565,-0.005,-0.005,11977,9938,5490,SL-160,-0.0996146953,-0.0013331797,up,up
878,884,4,0,0,0,2,0,1,0,0,0,-100000000,0,0,0,0,0,100000000,0,0,0,2017-05-26,SL-96,10.0767123288,2006,4580,-0.01,10,25,0.05,0.045,0.005,-0.005,8317,7340,2255,SL-96,-0.05,0.01,stay,up
886,893,6,0,0,0,0,0,1,0,0,0,-100000000,0,0,0,0,0,100000000,0,0,0,2017-05-31,SL-96,10.0630136986,2019,7279,0.003,10,25,0.045,0.04,0.005,-0.01,8317,7340,2735,SL-96,-0.095,0.0099636678,down,up
896,904,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,300000000,-300000000,0,0,0,2017-05-26,SL-98,10.3287671233,2006,4580,-0.01,10,25,0.065,0.06,0.005,-0.005,8761,7310,3693,SL-98,-0.08,0.0099863533,down,up
912,920,2,2,0,0,1,0,0,0,0,0,0,-500000000,0,0,500000000,0,0,0,0,0,2017-05-26,30Y-37,25.339726027399998,1003,2812,-0.01,25,-1,0.645,0.64,0.005,-0.005,30171,25645,1193,30Y-37,-0.08,0.01,up,up
913,921,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-37,25.3589041096,1005,4115,-0.006999999999999999,25,-1,0.665,0.67,-0.005,0.01,30171,25645,1193,30Y-37,-0.15,0.0099888933,stay,up
921,929,2,1,0,0,1,1,0,0,0,0,-900000000,900000000,0,0,500000000,-500000000,0,0,0,0,2017-05-31,30Y-37,25.3260273973,1003,3253,0.002,25,-1,0.645,0.635,0.01,-0.02,30171,25645,1193,30Y-37,-0.1,0.0097944994,down,up
922,930,1,2,1,0,2,0,0,0,0,0,63100000000,0,-63100000000,0,0,0,0,0,0,0,2017-05-26,30Y-38,25.835616438400002,1003,2812,-0.01,25,-1,0.66,0.655,0.005,-0.005,19113,16501,3223,30Y-38,-0.06,0.0023808644,stay,up
932,940,2,0,0,0,1,0,0,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,2017-05-26,30Y-39,26.0876712329,1003,2812,-0.01,25,-1,0.66,0.655,0.005,-0.005,18788,15562,4837,30Y-39,0.0,0.01,up,up
941,950,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-40,26.339726027399998,1003,2812,-0.01,25,-1,0.67,0.665,0.005,-0.005,17945,15481,5494,30Y-40,-0.11,0.0098783217,stay,up
948,957,2,0,0,0,4,0,1,0,0,0,-2000000000,0,0,0,0,0,2000000000,0,0,0,2017-06-07,30Y-40,26.306849315100003,1003,2379,-0.004,25,-1,0.665,0.675,-0.01,-0.005,17945,15481,5494,30Y-40,-0.11,0.0093092105,stay,up
950,959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-41,26.5890410959,1003,2812,-0.01,25,-1,0.68,0.675,0.005,-0.005,17905,15511,5557,30Y-41,-0.11,0.01,stay,up
951,960,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-41,26.6082191781,1005,4115,-0.006999999999999999,25,-1,0.7,0.705,-0.005,0.01,17905,15511,5557,30Y-41,-0.11,0.0099916975,stay,up
952,961,2,1,0,0,0,0,0,0,0,0,-3100000000,3100000000,0,0,0,0,0,0,0,0,2017-05-12,30Y-41,26.6273972603,1002,3108,0.009000000000000001,25,-1,0.6940000000000001,0.69,0.004,0.01,17905,15511,5557,30Y-41,-0.09,0.01,stay,up
957,966,2,0,0,0,2,1,0,0,0,0,-500000000,0,0,0,0,500000000,0,0,0,0,2017-06-07,30Y-41,26.556164383600002,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,30Y-41,-0.085,0.0099609021,down,up
958,967,2,0,0,0,2,1,0,0,0,0,-500000000,0,0,0,0,500000000,0,0,0,0,2017-06-07,30Y-41,26.556164383600002,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,30Y-41,-0.085,0.0099609021,down,up
