,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-113,2.6410958904,2806,8089,-0.002,1,3,-0.12,-0.12,0.0,-0.005,62023,49254,45059,5Y-113,-0.09,0.0026647414,stay,stay
1455,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,5Y-113,1.0301369863,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.004,62023,49254,45059,5Y-113,-0.09,0.0026647414,stay,stay
1456,2,0,0,0,5,4,0,0,0,0,-5600000000,0,0,0,-10000000000,15600000000,0,0,0,0,2017-05-31,5Y-113,1.0547945205,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,62023,49254,43125,5Y-113,-0.15,-0.0989315068,stay,down
1457,2,0,0,0,3,1,0,0,0,0,0,0,0,0,-4000000000,4000000000,0,0,0,0,2017-05-24,5Y-114,1.3260273973,2805,12807,0.009000000000000001,1,3,-0.175,-0.17,-0.005,-0.01,27192,24660,14690,5Y-114,0.005,0.009657387600000001,up,up
1458,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,5Y-114,1.3315068493,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,27192,24660,14690,5Y-114,-0.12,-0.0059673025000000005,down,down
1459,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,5Y-114,1.3452054795000001,2804,11013,0.007,1,3,-0.18,-0.185,0.005,0.004,27192,24660,14690,5Y-114,-0.095,0.0099259259,up,up
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-114,2.8931506849,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,27192,24660,42432,5Y-114,-0.06,0.0032434351000000003,stay,stay
1461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1500000000,0,0,0,0,2017-06-23,5Y-114,1.2438356164,2805,9329,0.001,1,3,-0.11,-0.12,0.01,0.005,27192,24660,42432,5Y-114,-0.06,0.0032434351000000003,stay,stay
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-114,2.8931506849,2801,10792,0.007,1,3,-0.125,-0.125,0.0,0.0,27192,24660,42432,5Y-114,-0.06,0.0032434351000000003,stay,stay
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-114,2.8931506849,2806,8089,-0.002,1,3,-0.119,-0.12,0.001,-0.005,27192,24660,14890,5Y-114,-0.06,0.0032434351000000003,stay,stay
1464,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,5Y-114,1.2821917808,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,27192,24660,14890,5Y-114,-0.06,0.0032434351000000003,down,down
1465,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,5Y-114,1.3068493151,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,27192,24660,14770,5Y-114,-0.08,0.009278350500000001,stay,down
1466,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,5Y-115,1.3260273973,2805,12807,0.009000000000000001,1,3,-0.175,-0.17,-0.005,-0.01,57971,49043,42336,5Y-115,-0.01,0.01,stay,stay
1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,5Y-115,1.3315068493,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,57971,49043,42336,5Y-115,-0.01,0.01,stay,stay
1468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,5Y-115,1.3452054795000001,2804,11013,0.007,1,3,-0.18,-0.185,0.005,0.004,57971,49043,42336,5Y-115,-0.01,0.01,stay,stay
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-115,2.898630137,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,57971,49043,55604,5Y-115,-0.01,0.0078854626,stay,stay
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-115,2.898630137,2805,9329,0.001,1,3,-0.11,-0.12,0.01,0.005,57971,49043,55604,5Y-115,-0.01,0.0078854626,stay,stay
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-115,2.898630137,2801,10792,0.007,1,3,-0.125,-0.125,0.0,0.0,57971,49043,55604,5Y-115,-0.01,0.0078854626,stay,stay
1472,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-12000000000,0,0,0,0,2017-06-15,5Y-115,1.2657534247,2806,8089,-0.002,1,3,-0.119,-0.12,0.001,-0.005,57971,49043,42355,5Y-115,-0.01,0.0078854626,stay,stay
1473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,5Y-115,1.2821917808,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,57971,49043,42355,5Y-115,-0.01,0.0078854626,stay,down
1474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,5Y-115,1.3068493151,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,57971,49043,42346,5Y-115,-0.01,0.0099652898,stay,down
1475,2,0,0,0,8,6,0,0,0,0,1600000000,0,0,0,-5100000000,3500000000,0,0,0,0,2017-05-24,5Y-116,1.5753424658,2805,12807,0.009000000000000001,1,3,-0.179,-0.175,-0.004,-0.01,81984,74807,54897,5Y-116,-0.095,-0.012183132000000001,stay,down
1476,2,0,0,0,15,3,0,0,0,0,-6300000000,0,0,0,1800000000,4500000000,0,0,0,0,2017-05-22,5Y-116,1.5808219178,2812,10810,-0.001,1,3,-0.165,-0.17,0.005,0.01,81984,74807,54897,5Y-116,-0.0939418778,0.0048851103,up,up
1477,2,1,0,0,4,3,0,0,0,0,-11900000000,11600000000,0,0,0,300000000,0,0,0,0,2017-05-17,5Y-116,1.5945205479,2804,11013,0.007,1,3,-0.185,-0.19,0.005,0.004,81984,74807,54683,5Y-116,-0.1,0.0029436546,down,down
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-116,3.1479452055,3003,9877,0.003,3,5,-0.11,-0.11,0.0,-0.001,81984,74807,58134,5Y-116,-0.0679166667,0.0053597027,stay,stay
1479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2000000000,0,0,0,0,2017-06-23,5Y-116,1.4931506849,2805,9329,0.001,1,3,-0.11,-0.12,0.01,0.005,81984,74807,58134,5Y-116,-0.0679166667,0.0053597027,stay,stay
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-116,3.1479452055,3004,11719,0.003,3,5,-0.125,-0.125,0.0,-0.001,81984,74807,58134,5Y-116,-0.0679166667,0.0053597027,stay,stay
1481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000000,0,0,0,0,0,2017-06-15,5Y-116,1.5150684932,2806,8089,-0.002,1,3,-0.119,-0.12,0.001,-0.005,81984,74807,55472,5Y-116,-0.0679166667,0.0053597027,stay,stay
1482,2,0,0,0,3,2,0,0,0,0,-2000000000,0,0,0,-400000000,2400000000,0,0,0,0,2017-06-09,5Y-116,1.5315068493,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,81984,74807,55472,5Y-116,-0.0679166667,0.0053597027,down,up
1483,2,0,0,0,13,9,0,0,0,0,-5000000000,0,0,0,0,5000000000,0,0,0,0,2017-05-31,5Y-116,1.5561643836,2801,8916,0.006,1,3,-0.175,-0.175,0.0,0.0,81984,74807,55274,5Y-116,-0.0994230769,0.0008303385000000001,down,down
1484,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,5Y-117,1.8219178082,2805,12807,0.009000000000000001,1,3,-0.175,-0.17,-0.005,-0.01,92891,73841,57957,5Y-117,-0.01,-0.0031474539,down,down
1485,4,1,0,0,6,2,0,0,0,0,-200000000000,200000000000,0,0,0,0,0,0,0,0,2017-05-22,5Y-117,1.8273972603000002,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,92891,73841,57957,5Y-117,-0.0757621247,0.0035019885000000003,stay,down
1486,5,2,0,0,10,2,0,0,0,0,-235800000000,225500000000,0,0,14300000000,-4000000000,0,0,0,0,2017-05-17,5Y-117,1.8410958904,2804,11013,0.007,1,3,-0.18,-0.185,0.005,0.004,92891,73841,57308,5Y-117,-0.01,-0.0172881356,up,up
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-117,3.4575342466,3003,9877,0.003,3,5,-0.11,-0.11,0.0,-0.001,92891,73841,35411,5Y-117,-0.0415789474,-0.003057549,stay,stay
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-117,3.4575342466,3004,9967,0.002,3,5,-0.11,-0.12,0.01,0.005,92891,73841,35411,5Y-117,-0.0415789474,-0.003057549,stay,stay
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-117,3.4575342466,3004,11719,0.003,3,5,-0.125,-0.125,0.0,-0.001,92891,73841,35411,5Y-117,-0.0415789474,-0.003057549,stay,stay
1490,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-10000000000,0,0,0,0,2017-06-15,5Y-117,1.7616438356000002,2806,8089,-0.002,1,3,-0.119,-0.119,0.0,-0.004,92891,73841,58021,5Y-117,-0.0415789474,-0.003057549,stay,stay
1491,2,0,0,0,8,1,0,0,0,0,-3000000000,0,0,0,0,3000000000,0,0,0,0,2017-06-09,5Y-117,1.7780821918,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,92891,73841,58021,5Y-117,-0.0415789474,-0.003057549,stay,down
1492,2,2,0,0,12,2,0,0,0,0,-20000000000,0,0,0,22000000000,-2000000000,0,0,0,0,2017-05-31,5Y-117,1.802739726,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,92891,73841,58021,5Y-117,-0.080990991,0.0024795301000000002,down,up
1493,4,3,0,0,3,6,2,0,0,0,-149900000000,150000000000,0,0,-100000000,0,0,0,0,0,2017-05-24,5Y-118,2.0739726027,2805,12807,0.009000000000000001,1,3,-0.159,-0.155,-0.004,-0.01,55873,49074,35411,5Y-118,-0.0787635756,0.0091210887,down,up
1494,2,1,0,0,4,2,2,0,0,0,-22000000000,22400000000,0,0,0,-400000000,0,0,0,0,2017-05-22,5Y-118,2.0794520548,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,55873,49074,35411,5Y-118,-0.07757200800000001,-0.016677881000000002,down,down
1495,4,1,0,0,5,0,2,0,0,0,-150000000000,150000000000,0,0,0,0,0,0,0,0,2017-05-17,5Y-118,2.0931506849,2804,11013,0.007,1,3,-0.165,-0.169,0.004,-0.001,55873,49074,35410,5Y-118,-0.0164705882,-0.0071725979,up,down
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-118,3.6410958904,3003,9877,0.003,3,5,-0.1,-0.1,0.0,-0.001,55873,49074,12735,5Y-118,-0.06520138090000001,0.008669085600000001,stay,stay
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-118,3.6410958904,3004,9967,0.002,3,5,-0.1,-0.11,0.01,0.005,55873,49074,12735,5Y-118,-0.06520138090000001,0.008669085600000001,stay,stay
1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-118,3.6410958904,3004,11719,0.003,3,5,-0.115,-0.115,0.0,0.0,55873,49074,12735,5Y-118,-0.06520138090000001,0.008669085600000001,stay,stay
1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-118,3.6410958904,3007,9577,-0.008,3,5,-0.109,-0.109,0.0,-0.004,55873,49074,35411,5Y-118,-0.06520138090000001,0.008669085600000001,stay,stay
1500,2,2,0,0,0,1,2,0,0,0,-100000000,0,0,0,0,100000000,0,0,0,0,2017-06-09,5Y-118,2.0301369863,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.004,55873,49074,35411,5Y-118,-0.06520138090000001,0.008669085600000001,down,down
1501,3,2,0,0,1,0,2,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,2017-05-31,5Y-118,2.0547945204999998,2801,8916,0.006,1,3,-0.154,-0.155,0.001,0.0,55873,49074,35411,5Y-118,-0.0713043478,0.01,down,up
1502,6,2,0,0,11,7,0,0,0,0,289500000000,-296400000000,0,0,10500000000,-3600000000,0,0,0,0,2017-05-24,5Y-119,2.0739726027,2805,12807,0.009000000000000001,1,3,-0.159,-0.155,-0.004,-0.01,26984,24589,12735,5Y-119,-0.0386363636,0.0052407069,up,up
1503,5,1,0,0,10,5,0,0,0,0,-311100000000,300000000000,0,0,5100000000,6000000000,0,0,0,0,2017-05-22,5Y-119,2.0794520548,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,26984,24589,12735,5Y-119,-0.095,-0.036608775100000004,down,down
1504,5,2,0,0,6,5,2,0,0,0,-303700000000,303800000000,0,0,0,500000000,-600000000,0,0,0,2017-05-17,5Y-119,2.0931506849,2804,11013,0.007,1,3,-0.165,-0.169,0.004,-0.001,26984,24589,12735,5Y-119,-0.105,0.0092307692,down,up
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-119,3.6465753425000003,3003,9877,0.003,3,5,-0.1,-0.1,0.0,-0.001,26984,24589,28933,5Y-119,-0.0658391737,0.0066835159,stay,stay
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-119,3.6465753425000003,3004,9967,0.002,3,5,-0.1,-0.11,0.01,0.005,26984,24589,28933,5Y-119,-0.0658391737,0.0066835159,stay,stay
1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-119,3.6465753425000003,3004,11719,0.003,3,5,-0.115,-0.115,0.0,0.0,26984,24589,28933,5Y-119,-0.0658391737,0.0066835159,stay,stay
1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-119,3.6465753425000003,3007,9577,-0.008,3,5,-0.109,-0.109,0.0,-0.004,26984,24589,12735,5Y-119,-0.0658391737,0.0066835159,stay,stay
1509,2,2,0,0,10,5,0,0,0,0,3500000000,0,0,0,-1000000000,-2500000000,0,0,0,0,2017-06-09,5Y-119,2.0301369863,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.004,26984,24589,12735,5Y-119,-0.0658391737,0.0066835159,down,down
1510,4,0,0,0,10,5,0,0,0,0,-2800000000,0,0,0,9800000000,-7000000000,0,0,0,0,2017-05-31,5Y-119,2.0547945204999998,2801,8916,0.006,1,3,-0.154,-0.155,0.001,0.0,26984,24589,12735,5Y-119,-0.0955633803,-0.0395592705,down,up
1511,2,0,0,0,2,1,0,0,0,0,2500000000,0,0,0,0,-2500000000,0,0,0,0,2017-05-24,5Y-120,2.3260273973,2805,12807,0.009000000000000001,1,3,-0.155,-0.154,-0.001,-0.009000000000000001,56775,49450,28933,5Y-120,-0.09,0.0098245907,stay,down
1512,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,5Y-120,2.3315068493,2812,10810,-0.001,1,3,-0.145,-0.15,0.005,0.005,56775,49450,28933,5Y-120,-0.09,0.0098245907,stay,up
1513,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,5Y-120,2.3452054795,2804,11013,0.007,1,3,-0.16,-0.164,0.004,-0.001,56775,49450,28933,5Y-120,-0.1,0.0078346457,stay,down
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-120,3.9342465753,3003,9877,0.003,3,5,-0.095,-0.095,0.0,-0.001,56775,49450,17202,5Y-120,-0.01,0.0081726418,stay,stay
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-120,3.9342465753,3004,9967,0.002,3,5,-0.095,-0.105,0.01,0.005,56775,49450,17202,5Y-120,-0.01,0.0081726418,stay,stay
1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-120,3.9342465753,3004,11719,0.003,3,5,-0.11,-0.11,0.0,-0.001,56775,49450,17202,5Y-120,-0.01,0.0081726418,stay,stay
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-120,3.9342465753,3007,9577,-0.008,3,5,-0.103,-0.105,0.002,0.0,56775,49450,28933,5Y-120,-0.01,0.0081726418,stay,stay
1518,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,5Y-120,2.2821917808,2801,4911,-0.008,1,3,-0.114,-0.135,0.021,0.004,56775,49450,28933,5Y-120,-0.01,0.0081726418,up,down
1519,9,2,0,0,2,1,0,0,0,0,-2500000000,0,0,0,0,2500000000,0,0,0,0,2017-05-31,5Y-120,2.3068493151,2801,8916,0.006,1,3,-0.149,-0.151,0.002,-0.001,56775,49450,28933,5Y-120,-0.07,0.0022320117,up,down
1520,1,0,0,0,10,15,0,0,0,0,-100000000,0,0,0,2100000000,-2000000000,0,0,0,0,2017-05-24,5Y-121,2.3260273973,2805,12807,0.009000000000000001,1,3,-0.155,-0.154,-0.001,-0.009000000000000001,29965,24553,17202,5Y-121,-0.1597706422,-0.16422818790000002,up,down
1521,0,0,0,0,12,14,0,0,0,0,0,0,0,0,1650000000,-1650000000,0,0,0,0,2017-05-22,5Y-121,2.3315068493,2812,10810,-0.001,1,3,-0.145,-0.15,0.005,0.005,29965,24553,17202,5Y-121,-0.16,-0.16422297300000002,up,up
1522,1,0,0,0,8,11,0,0,0,0,-1600000000,0,0,0,0,1600000000,0,0,0,0,2017-05-17,5Y-121,2.3452054795,2804,11013,0.007,1,3,-0.16,-0.164,0.004,-0.001,29965,24553,17202,5Y-121,-0.1381151832,-0.1818443804,up,down
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-121,3.8164383562,3003,9877,0.003,3,5,-0.095,-0.095,0.0,-0.001,29965,24553,66664,5Y-121,-0.15,-0.0119434629,stay,stay
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-121,3.8164383562,3004,9967,0.002,3,5,-0.095,-0.105,0.01,0.005,29965,24553,66664,5Y-121,-0.15,-0.0119434629,stay,stay
1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2000000000,0,0,0,0,2017-06-21,5Y-121,2.2493150685,2801,10792,0.007,1,3,-0.11,-0.11,0.0,-0.001,29965,24553,66664,5Y-121,-0.15,-0.0119434629,stay,stay
1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-121,3.8164383562,3007,9577,-0.008,3,5,-0.103,-0.105,0.002,0.0,29965,24553,17202,5Y-121,-0.15,-0.0119434629,stay,stay
1527,2,0,0,0,7,5,0,0,0,0,1000000000,0,0,0,0,-1000000000,0,0,0,0,2017-06-09,5Y-121,2.2821917808,2801,4911,-0.008,1,3,-0.114,-0.135,0.021,0.004,29965,24553,17202,5Y-121,-0.15,-0.0119434629,up,up
1528,1,0,0,0,7,15,0,0,0,0,2400000000,0,0,0,-2500000000,100000000,0,0,0,0,2017-05-31,5Y-121,2.3068493151,2801,8916,0.006,1,3,-0.149,-0.151,0.002,-0.001,29965,24553,17202,5Y-121,-0.0885775862,-0.0415670436,up,up
1529,2,4,0,0,4,14,0,0,0,0,26000000000,-20300000000,0,0,0,-5700000000,0,0,0,0,2017-05-24,5Y-122,2.5753424658,2805,12807,0.009000000000000001,1,3,-0.15,-0.149,-0.001,-0.009000000000000001,88563,74413,66664,5Y-122,-0.0740898713,0.009694361,up,up
1530,3,5,0,0,9,8,0,0,0,0,-66300000000,61900000000,0,0,15500000000,-11100000000,0,0,0,0,2017-05-22,5Y-122,2.5808219178,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,88563,74413,66664,5Y-122,-0.0727174388,0.0097702198,down,down
1531,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,5Y-122,2.5945205479,2804,11013,0.007,1,3,-0.155,-0.159,0.004,0.001,88563,74413,66664,5Y-122,-0.10821428570000001,-0.013642857100000001,down,down
1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-122,4.1479452055,3003,9877,0.003,3,5,-0.09,-0.09,0.0,-0.001,88563,74413,56410,5Y-122,-0.0650218914,0.009946118700000001,stay,stay
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-122,4.1479452055,3004,9967,0.002,3,5,-0.09,-0.1,0.01,0.005,88563,74413,56410,5Y-122,-0.0650218914,0.009946118700000001,stay,stay
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-122,4.1479452055,3004,11719,0.003,3,5,-0.105,-0.105,0.0,-0.001,88563,74413,56410,5Y-122,-0.0650218914,0.009946118700000001,stay,stay
1535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1700000000,0,0,0,0,0,2017-06-15,5Y-122,2.5150684932000003,2806,8089,-0.002,1,3,-0.1,-0.105,0.005,0.0,88563,74413,66664,5Y-122,-0.0650218914,0.009946118700000001,stay,stay
1536,2,4,0,0,5,1,0,0,0,0,23200000000,-22500000000,0,0,300000000,-1000000000,0,0,0,0,2017-06-09,5Y-122,2.5315068493,2801,4911,-0.008,1,3,-0.115,-0.135,0.02,0.004,88563,74413,66664,5Y-122,-0.0650218914,0.009946118700000001,down,up
1537,2,3,0,0,4,4,0,0,0,0,-20000000000,20000000000,0,0,0,0,0,0,0,0,2017-05-31,5Y-122,2.5561643836,2801,8916,0.006,1,3,-0.149,-0.15,0.001,-0.005,88563,74413,66664,5Y-122,-0.0884375,0.009609375,up,down
1538,2,0,0,0,12,33,0,0,0,0,-13500000000,0,0,0,-1500000000,15000000000,0,0,0,0,2017-05-24,5Y-123,2.8246575342,2805,12807,0.009000000000000001,1,3,-0.15,-0.149,-0.001,-0.009000000000000001,84655,70411,56410,5Y-123,-0.085499827,-0.0907404326,down,down
1539,2,0,0,0,12,27,0,0,0,0,-3700000000,0,0,0,400000000,3300000000,0,0,0,0,2017-05-22,5Y-123,2.8301369863,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,84655,70411,56410,5Y-123,-0.0854950663,-0.0925540765,down,down
1540,2,0,0,0,10,30,1,0,0,0,-4900000000,0,0,0,3300000000,1500000000,100000000,0,0,0,2017-05-17,5Y-123,2.8438356164,2804,11013,0.007,1,3,-0.155,-0.159,0.004,0.001,84655,70411,56410,5Y-123,-0.0950946899,-0.0928210486,down,down
1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,5Y-123,4.2821917808,3003,9877,0.003,3,5,-0.09,-0.09,0.0,-0.001,84655,70411,60796,5Y-123,-0.08007516490000001,-0.0153946502,stay,stay
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,5Y-123,4.2821917808,3004,9967,0.002,3,5,-0.09,-0.1,0.01,0.005,84655,70411,60796,5Y-123,-0.08007516490000001,-0.0153946502,stay,stay
1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,5Y-123,4.2821917808,3004,11719,0.003,3,5,-0.105,-0.105,0.0,-0.001,84655,70411,60796,5Y-123,-0.08007516490000001,-0.0153946502,stay,stay
1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,5Y-123,4.2821917808,3007,9577,-0.008,3,5,-0.1,-0.105,0.005,0.0,84655,70411,56410,5Y-123,-0.08007516490000001,-0.0153946502,stay,stay
1545,2,0,0,0,19,28,0,0,0,0,13400000000,0,0,0,16400000000,-29800000000,0,0,0,0,2017-06-09,5Y-123,2.7808219178,2801,4911,-0.008,1,3,-0.115,-0.135,0.02,0.004,84655,70411,56410,5Y-123,-0.08007516490000001,-0.0153946502,down,up
1546,2,1,0,0,13,26,0,0,0,0,-2500000000,2700000000,0,0,-1000000000,800000000,0,0,0,0,2017-05-31,5Y-123,2.8054794521,2801,8916,0.006,1,3,-0.149,-0.15,0.001,-0.005,84655,70411,56410,5Y-123,-0.0799357764,-0.0193381995,down,up
1547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,SL-40,1.3260273973,2805,12807,0.009000000000000001,1,3,-0.165,-0.164,-0.001,-0.01,5993,5993,3270,SL-40,-0.125,0.0027586207,stay,down
1548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-22,SL-40,1.3315068493,2812,10810,-0.001,1,3,-0.154,-0.159,0.005,0.01,5993,5993,3270,SL-40,-0.125,0.01,stay,stay
1549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-40,1.3452054795000001,2804,11013,0.007,1,3,-0.17,-0.175,0.005,0.004,5993,5993,3270,SL-40,-0.1,0.01,stay,stay
1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,SL-40,2.9178082192,2802,7575,-0.009000000000000001,1,3,-0.105,-0.105,0.0,-0.001,5993,5993,4946,SL-40,-0.125,0.01,stay,stay
1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,SL-40,2.9178082192,2805,9329,0.001,1,3,-0.105,-0.115,0.01,0.005,5993,5993,4946,SL-40,-0.125,0.01,stay,stay
1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,SL-40,2.9178082192,2801,10792,0.007,1,3,-0.12,-0.12,0.0,0.0,5993,5993,4946,SL-40,-0.125,0.01,stay,stay
1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15,SL-40,2.9178082192,2806,8089,-0.002,1,3,-0.114,-0.115,0.001,-0.005,5993,5993,3270,SL-40,-0.125,0.01,stay,stay
1554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,SL-40,1.2821917808,2801,4911,-0.008,1,3,-0.12,-0.145,0.025,0.005,5993,5993,3270,SL-40,-0.125,0.01,stay,stay
